ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
18211,Schuylkill County,PA,42107,H1
17953,Schuylkill County,PA,42107,H1
17982,Schuylkill County,PA,42107,H1
17951,Schuylkill County,PA,42107,H1
18242,Schuylkill County,PA,42107,H1
18231,Schuylkill County,PA,42107,H1
17932,Schuylkill County,PA,42107,H1
17965,Schuylkill County,PA,42107,H1
17967,Schuylkill County,PA,42107,H1
17976,Schuylkill County,PA,42107,H1
17970,Schuylkill County,PA,42107,H1
17949,Schuylkill County,PA,42107,H1
17944,Schuylkill County,PA,42107,H1
17972,Schuylkill County,PA,42107,H1
17963,Schuylkill County,PA,42107,H1
17954,Schuylkill County,PA,42107,H1
18218,Schuylkill County,PA,42107,H1
18214,Schuylkill County,PA,42107,H1
17938,Schuylkill County,PA,42107,H1
17957,Schuylkill County,PA,42107,H1
18240,Schuylkill County,PA,42107,H1
17978,Schuylkill County,PA,42107,H1
18241,Schuylkill County,PA,42107,H1
17922,Schuylkill County,PA,42107,H1
17959,Schuylkill County,PA,42107,H1
18252,Schuylkill County,PA,42107,H1
17985,Schuylkill County,PA,42107,H1
17952,Schuylkill County,PA,42107,H1
17968,Schuylkill County,PA,42107,H1
19549,Schuylkill County,PA,42107,H1
18248,Schuylkill County,PA,42107,H1
17870,Snyder County,PA,42109,H1
17861,Snyder County,PA,42109,H1
17812,Snyder County,PA,42109,H1
17882,Snyder County,PA,42109,H1
17876,Snyder County,PA,42109,H1
17813,Snyder County,PA,42109,H1
17045,Snyder County,PA,42109,H1
17831,Snyder County,PA,42109,H1
17841,Snyder County,PA,42109,H1
17842,Snyder County,PA,42109,H1
17827,Snyder County,PA,42109,H1
17063,Snyder County,PA,42109,H1
17833,Snyder County,PA,42109,H1
17086,Snyder County,PA,42109,H1
17864,Snyder County,PA,42109,H1
17889,Snyder County,PA,42109,H1
17844,Snyder County,PA,42109,H1
17853,Snyder County,PA,42109,H1
17843,Snyder County,PA,42109,H1
17862,Snyder County,PA,42109,H1
15411,Somerset County,PA,42111,H1
15552,Somerset County,PA,42111,H1
15542,Somerset County,PA,42111,H1
15565,Somerset County,PA,42111,H1
15548,Somerset County,PA,42111,H1
15937,Somerset County,PA,42111,H1
15532,Somerset County,PA,42111,H1
15501,Somerset County,PA,42111,H1
15541,Somerset County,PA,42111,H1
15963,Somerset County,PA,42111,H1
15534,Somerset County,PA,42111,H1
15424,Somerset County,PA,42111,H1
15551,Somerset County,PA,42111,H1
15935,Somerset County,PA,42111,H1
15936,Somerset County,PA,42111,H1
15928,Somerset County,PA,42111,H1
15953,Somerset County,PA,42111,H1
15520,Somerset County,PA,42111,H1
15561,Somerset County,PA,42111,H1
15544,Somerset County,PA,42111,H1
15557,Somerset County,PA,42111,H1
15926,Somerset County,PA,42111,H1
15559,Somerset County,PA,42111,H1
15549,Somerset County,PA,42111,H1
15553,Somerset County,PA,42111,H1
15540,Somerset County,PA,42111,H1
15545,Somerset County,PA,42111,H1
15538,Somerset County,PA,42111,H1
15531,Somerset County,PA,42111,H1
15558,Somerset County,PA,42111,H1
15622,Somerset County,PA,42111,H1
15547,Somerset County,PA,42111,H1
15924,Somerset County,PA,42111,H1
15564,Somerset County,PA,42111,H1
15555,Somerset County,PA,42111,H1
15530,Somerset County,PA,42111,H1
15905,Somerset County,PA,42111,H1
15546,Somerset County,PA,42111,H1
15562,Somerset County,PA,42111,H1
15510,Somerset County,PA,42111,H1
15563,Somerset County,PA,42111,H1
15560,Somerset County,PA,42111,H1
15550,Somerset County,PA,42111,H1
15502,Somerset County,PA,42111,H1
15485,Somerset County,PA,42111,H1
17758,Sullivan County,PA,42113,H1
18616,Sullivan County,PA,42113,H1
18619,Sullivan County,PA,42113,H1
18833,Sullivan County,PA,42113,H1
17814,Sullivan County,PA,42113,H1
18626,Sullivan County,PA,42113,H1
18629,Sullivan County,PA,42113,H1
18614,Sullivan County,PA,42113,H1
17768,Sullivan County,PA,42113,H1
18628,Sullivan County,PA,42113,H1
18632,Sullivan County,PA,42113,H1
17731,Sullivan County,PA,42113,H1
17701,Sullivan County,PA,42113,H1
18421,Susquehanna County,PA,42115,H1
18824,Susquehanna County,PA,42115,H1
18825,Susquehanna County,PA,42115,H1
18812,Susquehanna County,PA,42115,H1
18813,Susquehanna County,PA,42115,H1
18816,Susquehanna County,PA,42115,H1
18818,Susquehanna County,PA,42115,H1
18823,Susquehanna County,PA,42115,H1
18470,Susquehanna County,PA,42115,H1
18830,Susquehanna County,PA,42115,H1
18822,Susquehanna County,PA,42115,H1
18630,Susquehanna County,PA,42115,H1
18623,Susquehanna County,PA,42115,H1
18407,Susquehanna County,PA,42115,H1
18430,Susquehanna County,PA,42115,H1
18827,Susquehanna County,PA,42115,H1
18446,Susquehanna County,PA,42115,H1
18465,Susquehanna County,PA,42115,H1
18828,Susquehanna County,PA,42115,H1
18834,Susquehanna County,PA,42115,H1
18847,Susquehanna County,PA,42115,H1
18843,Susquehanna County,PA,42115,H1
18801,Susquehanna County,PA,42115,H1
18821,Susquehanna County,PA,42115,H1
18826,Susquehanna County,PA,42115,H1
18842,Susquehanna County,PA,42115,H1
18820,Susquehanna County,PA,42115,H1
18844,Susquehanna County,PA,42115,H1
18441,Susquehanna County,PA,42115,H1
18413,Susquehanna County,PA,42115,H1
18853,Susquehanna County,PA,42115,H1
16917,Tioga County,PA,42117,H1
16930,Tioga County,PA,42117,H1
16940,Tioga County,PA,42117,H1
16942,Tioga County,PA,42117,H1
16935,Tioga County,PA,42117,H1
17765,Tioga County,PA,42117,H1
16946,Tioga County,PA,42117,H1
16939,Tioga County,PA,42117,H1
16920,Tioga County,PA,42117,H1
16912,Tioga County,PA,42117,H1
16947,Tioga County,PA,42117,H1
16936,Tioga County,PA,42117,H1
17727,Tioga County,PA,42117,H1
16943,Tioga County,PA,42117,H1
16929,Tioga County,PA,42117,H1
16921,Tioga County,PA,42117,H1
16938,Tioga County,PA,42117,H1
16922,Tioga County,PA,42117,H1
16901,Tioga County,PA,42117,H1
16928,Tioga County,PA,42117,H1
16927,Tioga County,PA,42117,H1
16950,Tioga County,PA,42117,H1
16933,Tioga County,PA,42117,H1
17724,Tioga County,PA,42117,H1
16914,Tioga County,PA,42117,H1
16932,Tioga County,PA,42117,H1
16911,Tioga County,PA,42117,H1
17856,Union County,PA,42119,H1
17889,Union County,PA,42119,H1
17837,Union County,PA,42119,H1
17855,Union County,PA,42119,H1
17835,Union County,PA,42119,H1
17887,Union County,PA,42119,H1
17844,Union County,PA,42119,H1
17845,Union County,PA,42119,H1
17841,Union County,PA,42119,H1
17829,Union County,PA,42119,H1
17810,Union County,PA,42119,H1
17885,Union County,PA,42119,H1
17886,Union County,PA,42119,H1
17870,Union County,PA,42119,H1
17880,Union County,PA,42119,H1
16364,Venango County,PA,42121,H1
16344,Venango County,PA,42121,H1
16301,Venango County,PA,42121,H1
16373,Venango County,PA,42121,H1
16127,Venango County,PA,42121,H1
16342,Venango County,PA,42121,H1
16232,Venango County,PA,42121,H1
16317,Venango County,PA,42121,H1
16319,Venango County,PA,42121,H1
16341,Venango County,PA,42121,H1
16372,Venango County,PA,42121,H1
16038,Venango County,PA,42121,H1
16354,Venango County,PA,42121,H1
16353,Venango County,PA,42121,H1
16374,Venango County,PA,42121,H1
16362,Venango County,PA,42121,H1
16346,Venango County,PA,42121,H1
16153,Venango County,PA,42121,H1
16343,Venango County,PA,42121,H1
16323,Venango County,PA,42121,H1
16314,Venango County,PA,42121,H1
16327,Venango County,PA,42121,H1
16311,Venango County,PA,42121,H1
16420,Warren County,PA,42123,H1
16371,Warren County,PA,42123,H1
16350,Warren County,PA,42123,H1
16345,Warren County,PA,42123,H1
16329,Warren County,PA,42123,H1
16368,Warren County,PA,42123,H1
16369,Warren County,PA,42123,H1
16405,Warren County,PA,42123,H1
16416,Warren County,PA,42123,H1
16352,Warren County,PA,42123,H1
16354,Warren County,PA,42123,H1
16402,Warren County,PA,42123,H1
16347,Warren County,PA,42123,H1
16436,Warren County,PA,42123,H1
16312,Warren County,PA,42123,H1
16313,Warren County,PA,42123,H1
16351,Warren County,PA,42123,H1
16365,Warren County,PA,42123,H1
16407,Warren County,PA,42123,H1
16366,Warren County,PA,42123,H1
16367,Warren County,PA,42123,H1
16340,Warren County,PA,42123,H1
16434,Warren County,PA,42123,H1
15063,Washington County,PA,42125,H1
15033,Washington County,PA,42125,H1
15329,Washington County,PA,42125,H1
15342,Washington County,PA,42125,H1
15377,Washington County,PA,42125,H1
15313,Washington County,PA,42125,H1
15340,Washington County,PA,42125,H1
15054,Washington County,PA,42125,H1
15378,Washington County,PA,42125,H1
15241,Washington County,PA,42125,H1
15078,Washington County,PA,42125,H1
15483,Washington County,PA,42125,H1
15432,Washington County,PA,42125,H1
15366,Washington County,PA,42125,H1
15301,Washington County,PA,42125,H1
15330,Washington County,PA,42125,H1
15423,Washington County,PA,42125,H1
15417,Washington County,PA,42125,H1
15321,Washington County,PA,42125,H1
15053,Washington County,PA,42125,H1
15102,Washington County,PA,42125,H1
15126,Washington County,PA,42125,H1
15370,Washington County,PA,42125,H1
15348,Washington County,PA,42125,H1
15129,Washington County,PA,42125,H1
15347,Washington County,PA,42125,H1
15365,Washington County,PA,42125,H1
15357,Washington County,PA,42125,H1
15322,Washington County,PA,42125,H1
15427,Washington County,PA,42125,H1
15379,Washington County,PA,42125,H1
15336,Washington County,PA,42125,H1
15358,Washington County,PA,42125,H1
15412,Washington County,PA,42125,H1
15021,Washington County,PA,42125,H1
15323,Washington County,PA,42125,H1
15332,Washington County,PA,42125,H1
15376,Washington County,PA,42125,H1
15333,Washington County,PA,42125,H1
15363,Washington County,PA,42125,H1
15324,Washington County,PA,42125,H1
15055,Washington County,PA,42125,H1
15311,Washington County,PA,42125,H1
15345,Washington County,PA,42125,H1
15367,Washington County,PA,42125,H1
15017,Washington County,PA,42125,H1
15361,Washington County,PA,42125,H1
15012,Washington County,PA,42125,H1
15314,Washington County,PA,42125,H1
15434,Washington County,PA,42125,H1
15019,Washington County,PA,42125,H1
15022,Washington County,PA,42125,H1
15057,Washington County,PA,42125,H1
15317,Washington County,PA,42125,H1
15419,Washington County,PA,42125,H1
15429,Washington County,PA,42125,H1
15026,Washington County,PA,42125,H1
15004,Washington County,PA,42125,H1
15331,Washington County,PA,42125,H1
15339,Washington County,PA,42125,H1
16102,Washington County,PA,42125,H1
15067,Washington County,PA,42125,H1
15312,Washington County,PA,42125,H1
15060,Washington County,PA,42125,H1
15360,Washington County,PA,42125,H1
15368,Washington County,PA,42125,H1
15477,Washington County,PA,42125,H1
15350,Washington County,PA,42125,H1
18428,Wayne County,PA,42127,H1
18445,Wayne County,PA,42127,H1
18460,Wayne County,PA,42127,H1
18455,Wayne County,PA,42127,H1
18466,Wayne County,PA,42127,H1
18437,Wayne County,PA,42127,H1
18472,Wayne County,PA,42127,H1
18463,Wayne County,PA,42127,H1
18405,Wayne County,PA,42127,H1
18431,Wayne County,PA,42127,H1
18444,Wayne County,PA,42127,H1
18453,Wayne County,PA,42127,H1
18426,Wayne County,PA,42127,H1
18461,Wayne County,PA,42127,H1
18421,Wayne County,PA,42127,H1
18438,Wayne County,PA,42127,H1
18465,Wayne County,PA,42127,H1
18473,Wayne County,PA,42127,H1
18454,Wayne County,PA,42127,H1
18424,Wayne County,PA,42127,H1
18427,Wayne County,PA,42127,H1
18443,Wayne County,PA,42127,H1
18456,Wayne County,PA,42127,H1
18430,Wayne County,PA,42127,H1
18847,Wayne County,PA,42127,H1
18449,Wayne County,PA,42127,H1
18439,Wayne County,PA,42127,H1
18417,Wayne County,PA,42127,H1
18415,Wayne County,PA,42127,H1
18462,Wayne County,PA,42127,H1
18436,Wayne County,PA,42127,H1
18469,Wayne County,PA,42127,H1
18459,Wayne County,PA,42127,H1
18434,Wayne County,PA,42127,H1
15666,Westmoreland County,PA,42129,H1
15697,Westmoreland County,PA,42129,H1
15610,Westmoreland County,PA,42129,H1
15688,Westmoreland County,PA,42129,H1
15622,Westmoreland County,PA,42129,H1
15615,Westmoreland County,PA,42129,H1
15137,Westmoreland County,PA,42129,H1
15624,Westmoreland County,PA,42129,H1
15664,Westmoreland County,PA,42129,H1
15012,Westmoreland County,PA,42129,H1
15062,Westmoreland County,PA,42129,H1
15681,Westmoreland County,PA,42129,H1
15687,Westmoreland County,PA,42129,H1
15613,Westmoreland County,PA,42129,H1
15656,Westmoreland County,PA,42129,H1
15611,Westmoreland County,PA,42129,H1
15779,Westmoreland County,PA,42129,H1
15629,Westmoreland County,PA,42129,H1
15085,Westmoreland County,PA,42129,H1
15683,Westmoreland County,PA,42129,H1
15677,Westmoreland County,PA,42129,H1
15632,Westmoreland County,PA,42129,H1
15655,Westmoreland County,PA,42129,H1
15628,Westmoreland County,PA,42129,H1
15618,Westmoreland County,PA,42129,H1
15640,Westmoreland County,PA,42129,H1
15634,Westmoreland County,PA,42129,H1
15531,Westmoreland County,PA,42129,H1
15671,Westmoreland County,PA,42129,H1
15616,Westmoreland County,PA,42129,H1
15087,Westmoreland County,PA,42129,H1
15633,Westmoreland County,PA,42129,H1
15069,Westmoreland County,PA,42129,H1
15717,Westmoreland County,PA,42129,H1
15627,Westmoreland County,PA,42129,H1
15636,Westmoreland County,PA,42129,H1
15944,Westmoreland County,PA,42129,H1
15923,Westmoreland County,PA,42129,H1
15678,Westmoreland County,PA,42129,H1
15698,Westmoreland County,PA,42129,H1
15646,Westmoreland County,PA,42129,H1
15691,Westmoreland County,PA,42129,H1
15695,Westmoreland County,PA,42129,H1
15674,Westmoreland County,PA,42129,H1
15689,Westmoreland County,PA,42129,H1
15239,Westmoreland County,PA,42129,H1
15606,Westmoreland County,PA,42129,H1
15131,Westmoreland County,PA,42129,H1
15089,Westmoreland County,PA,42129,H1
15083,Westmoreland County,PA,42129,H1
15690,Westmoreland County,PA,42129,H1
15668,Westmoreland County,PA,42129,H1
15661,Westmoreland County,PA,42129,H1
15626,Westmoreland County,PA,42129,H1
15501,Westmoreland County,PA,42129,H1
15635,Westmoreland County,PA,42129,H1
15641,Westmoreland County,PA,42129,H1
15660,Westmoreland County,PA,42129,H1
15638,Westmoreland County,PA,42129,H1
15072,Westmoreland County,PA,42129,H1
15619,Westmoreland County,PA,42129,H1
15617,Westmoreland County,PA,42129,H1
15479,Westmoreland County,PA,42129,H1
15601,Westmoreland County,PA,42129,H1
15670,Westmoreland County,PA,42129,H1
15679,Westmoreland County,PA,42129,H1
15642,Westmoreland County,PA,42129,H1
15650,Westmoreland County,PA,42129,H1
15623,Westmoreland County,PA,42129,H1
15663,Westmoreland County,PA,42129,H1
15146,Westmoreland County,PA,42129,H1
15658,Westmoreland County,PA,42129,H1
15665,Westmoreland County,PA,42129,H1
15637,Westmoreland County,PA,42129,H1
15639,Westmoreland County,PA,42129,H1
15620,Westmoreland County,PA,42129,H1
15954,Westmoreland County,PA,42129,H1
15692,Westmoreland County,PA,42129,H1
15612,Westmoreland County,PA,42129,H1
15662,Westmoreland County,PA,42129,H1
16229,Westmoreland County,PA,42129,H1
15448,Westmoreland County,PA,42129,H1
15685,Westmoreland County,PA,42129,H1
15676,Westmoreland County,PA,42129,H1
15621,Westmoreland County,PA,42129,H1
15068,Westmoreland County,PA,42129,H1
15644,Westmoreland County,PA,42129,H1
15672,Westmoreland County,PA,42129,H1
15675,Westmoreland County,PA,42129,H1
15684,Westmoreland County,PA,42129,H1
15693,Westmoreland County,PA,42129,H1
15647,Westmoreland County,PA,42129,H1
15696,Westmoreland County,PA,42129,H1
15680,Westmoreland County,PA,42129,H1
15625,Westmoreland County,PA,42129,H1
18657,Wyoming County,PA,42131,H1
18625,Wyoming County,PA,42131,H1
18618,Wyoming County,PA,42131,H1
18636,Wyoming County,PA,42131,H1
18615,Wyoming County,PA,42131,H1
18629,Wyoming County,PA,42131,H1
18414,Wyoming County,PA,42131,H1
18612,Wyoming County,PA,42131,H1
18419,Wyoming County,PA,42131,H1
18623,Wyoming County,PA,42131,H1
18446,Wyoming County,PA,42131,H1
18630,Wyoming County,PA,42131,H1
17401,York County,PA,42133,H1
17365,York County,PA,42133,H1
17316,York County,PA,42133,H1
17011,York County,PA,42133,H1
17339,York County,PA,42133,H1
17402,York County,PA,42133,H1
17407,York County,PA,42133,H1
17315,York County,PA,42133,H1
17309,York County,PA,42133,H1
17370,York County,PA,42133,H1
17321,York County,PA,42133,H1
17318,York County,PA,42133,H1
17331,York County,PA,42133,H1
17322,York County,PA,42133,H1
17363,York County,PA,42133,H1
17368,York County,PA,42133,H1
17302,York County,PA,42133,H1
17372,York County,PA,42133,H1
17323,York County,PA,42133,H1
17358,York County,PA,42133,H1
17070,York County,PA,42133,H1
17352,York County,PA,42133,H1
17406,York County,PA,42133,H1
17364,York County,PA,42133,H1
17366,York County,PA,42133,H1
17319,York County,PA,42133,H1
17403,York County,PA,42133,H1
17314,York County,PA,42133,H1
17301,York County,PA,42133,H1
17342,York County,PA,42133,H1
17362,York County,PA,42133,H1
17345,York County,PA,42133,H1
17356,York County,PA,42133,H1
17360,York County,PA,42133,H1
17327,York County,PA,42133,H1
17361,York County,PA,42133,H1
17404,York County,PA,42133,H1
17313,York County,PA,42133,H1
17312,York County,PA,42133,H1
17311,York County,PA,42133,H1
17332,York County,PA,42133,H1
17019,York County,PA,42133,H1
17349,York County,PA,42133,H1
17408,York County,PA,42133,H1
17329,York County,PA,42133,H1
17405,York County,PA,42133,H1
17055,York County,PA,42133,H1
17355,York County,PA,42133,H1
17317,York County,PA,42133,H1
17347,York County,PA,42133,H1
17371,York County,PA,42133,H1
02915,Bristol County,RI,44001,H4
02809,Bristol County,RI,44001,H4
02806,Bristol County,RI,44001,H4
02885,Bristol County,RI,44001,H4
02827,Kent County,RI,44003,H4
02818,Kent County,RI,44003,H4
02817,Kent County,RI,44003,H4
02886,Kent County,RI,44003,H4
02816,Kent County,RI,44003,H4
02831,Kent County,RI,44003,H4
02888,Kent County,RI,44003,H4
02889,Kent County,RI,44003,H4
02920,Kent County,RI,44003,H4
02852,Kent County,RI,44003,H4
02893,Kent County,RI,44003,H4
02887,Kent County,RI,44003,H4
02840,Newport County,RI,44005,H4
02842,Newport County,RI,44005,H4
02835,Newport County,RI,44005,H4
02871,Newport County,RI,44005,H4
02837,Newport County,RI,44005,H4
02841,Newport County,RI,44005,H4
02878,Newport County,RI,44005,H4
02872,Newport County,RI,44005,H4
02801,Newport County,RI,44005,H4
02838,Providence County,RI,44007,H4
02863,Providence County,RI,44007,H4
02895,Providence County,RI,44007,H4
02907,Providence County,RI,44007,H4
02914,Providence County,RI,44007,H4
02858,Providence County,RI,44007,H4
02824,Providence County,RI,44007,H4
02902,Providence County,RI,44007,H4
02829,Providence County,RI,44007,H4
02940,Providence County,RI,44007,H4
02921,Providence County,RI,44007,H4
02826,Providence County,RI,44007,H4
02912,Providence County,RI,44007,H4
02802,Providence County,RI,44007,H4
02814,Providence County,RI,44007,H4
02865,Providence County,RI,44007,H4
02862,Providence County,RI,44007,H4
02906,Providence County,RI,44007,H4
